,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
246,Dariba Kalan,28.654602,77.233379,Chawri Bazaar | चावड़ी बाजार,28.649770989776663,77.22736358642578,Hardware Store
247,Dariba Kalan,28.654602,77.233379,McDonald's,28.661166313684927,77.22759628817572,Fast Food Restaurant
248,Dariba Kalan,28.654602,77.233379,McDonald's,28.656161882924813,77.23420838244962,Fast Food Restaurant
249,Dariba Kalan,28.654602,77.233379,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.656027192178698,77.23043753835134,Indian Restaurant
250,Dariba Kalan,28.654602,77.233379,Natraj | नटराज,28.656357336560394,77.23058723790143,Snack Place
251,Dariba Kalan,28.654602,77.233379,Hotel Tara Palace,28.654309627473666,77.23420892568785,Hotel
252,Dariba Kalan,28.654602,77.233379,McDonald's,28.66128895525179,77.22716404005617,Fast Food Restaurant
253,Dariba Kalan,28.654602,77.233379,Ganga Bhojnayala,28.6561928700265,77.2304423499098,Indian Restaurant
254,Dariba Kalan,28.654602,77.233379,Bikanerwala,28.656673589194828,77.22512066388722,Vegetarian / Vegan Restaurant
255,Dariba Kalan,28.654602,77.233379,ashok chat,28.649350624381324,77.22700124489958,Fast Food Restaurant
256,Dariba Kalan,28.654602,77.233379,Chawri Bazar | चावड़ी बाजार Metro Station,28.649243733300782,77.22656965255737,Light Rail Station
257,Dariba Kalan,28.654602,77.233379,Chainaram,28.656618058740026,77.22347583265906,Snack Place
258,Dariba Kalan,28.654602,77.233379,Comesum,28.660668497816566,77.22781022853489,Restaurant
259,Dariba Kalan,28.654602,77.233379,Old Delhi Railway Station (DLI),28.660579163305297,77.22856521606445,Train Station
260,Ghantewala,28.661055,77.20671999999998,Changhezi,28.65534550356458,77.20046500101152,Indian Restaurant
261,Ghantewala,28.661055,77.20671999999998,Choley Kulchey Wala,28.661101478156155,77.2122027894986,Food Truck
262,Ghantewala,28.661055,77.20671999999998,Pulbangsh metro station,28.66641586680745,77.2074294090271,Metro Station
263,Ghantewala,28.661055,77.20671999999998,Ashok & Ashok Meat Dhaba,28.65617797422649,77.21057462172848,Dhaba
264,Ghantewala,28.661055,77.20671999999998,"Canteen,Delhi University",28.666967089910766,77.2088004547849,Fast Food Restaurant
265,Ghantewala,28.661055,77.20671999999998,foodholic,28.654930431106735,77.20436096191406,Café
266,Ghantewala,28.661055,77.20671999999998,Delhi Kishan Ganj Railway Station,28.663164067441667,77.19933965359665,Train Station
267,Ghantewala,28.661055,77.20671999999998,Shidipura,28.653451125094556,77.20404488244918,Gift Shop
268,Ghantewala,28.661055,77.20671999999998,Prem dhaba,28.65503065442729,77.20064231323143,Asian Restaurant
269,Ghantewala,28.661055,77.20671999999998,Nand Di Hatti,28.656689671382107,77.21536923091118,Breakfast Spot
270,Ghantewala,28.661055,77.20671999999998,Pratap Nagar Metro Station,28.666660624691875,77.19888925552368,Light Rail Station
271,Ghantewala,28.661055,77.20671999999998,Mitticool,28.66934351017921,77.21058905124664,Business Service
272,Gulabi Bagh,28.675172,77.189837,Raju Chat Bhandar,28.680198127181672,77.185340773901,Snack Place
273,Gulabi Bagh,28.675172,77.189837,Roshanara Garden | रोशनारा बाग,28.67425432760321,77.19936211336687,Park
274,Gulabi Bagh,28.675172,77.189837,"Moments mall, kirti nagar",28.670420532801597,77.18183658400649,Shopping Mall
275,Gulabi Bagh,28.675172,77.189837,Shastri Nagar | शास्त्री नगर Metro Station,28.67010695812553,77.18190498813311,Light Rail Station
276,Kamla Nagar,28.677891,77.205338,Mad Over Donuts,28.680756979848095,77.20388888228172,Donut Shop
277,Kamla Nagar,28.677891,77.205338,Starbucks | स्टारबक्स,28.680849982842012,77.20391012907784,Coffee Shop
278,Kamla Nagar,28.677891,77.205338,Bille Di Hatti | बिल्ले दी हट्टी,28.681587650228284,77.20171940298643,Breakfast Spot
279,Kamla Nagar,28.677891,77.205338,Kamla Nagar Market,28.684488757456002,77.2029447555542,Miscellaneous Shop
280,Kamla Nagar,28.677891,77.205338,Chicago Pizza,28.681589774555057,77.20320224761963,Pizza Place
281,Kamla Nagar,28.677891,77.205338,Dunkin Donuts,28.680001703973897,77.20836252340777,Donut Shop
282,Kamla Nagar,28.677891,77.205338,Gopal Sweets,28.682659955224068,77.19966531984826,Breakfast Spot
283,Kamla Nagar,28.677891,77.205338,QD's,28.6815524356186,77.20708240701326,Dumpling Restaurant
284,Kamla Nagar,28.677891,77.205338,24 SEVEN,28.67873199478196,77.20803734910325,Grocery Store
285,Kamla Nagar,28.677891,77.205338,Domino's Pizza,28.679,77.208,Pizza Place
286,Kamla Nagar,28.677891,77.205338,McDonald's,28.681040179896716,77.20772246694133,Fast Food Restaurant
287,Kamla Nagar,28.677891,77.205338,Chache Di Hatti | चाचे दी हट्टी,28.68222280150934,77.20586403776046,Indian Restaurant
288,Kamla Nagar,28.677891,77.205338,cafe coffee day,28.68219216721737,77.20502614974976,Coffee Shop
289,Kamla Nagar,28.677891,77.205338,McDonald's,28.681048464112823,77.20772246694133,Fast Food Restaurant
290,Kamla Nagar,28.677891,77.205338,Shake Square,28.681605724165333,77.2072396150087,Café
291,Kamla Nagar,28.677891,77.205338,Subway,28.679506883537428,77.20832368966602,Sandwich Place
292,Kamla Nagar,28.677891,77.205338,Bercos,28.680839798956594,77.20797528620804,Chinese Restaurant
293,Kamla Nagar,28.677891,77.205338,Momo's Point,28.681478582954096,77.20706679573026,Chinese Restaurant
294,Kamla Nagar,28.677891,77.205338,Ghanta Ghar Market,28.676372069622218,77.20309037619793,Flea Market
295,Kamla Nagar,28.677891,77.205338,KFC,28.68060523901767,77.208187452478,Burger Joint
296,Kamla Nagar,28.677891,77.205338,Nukkad Wala,28.679703,77.20828,Snack Place
297,Kamla Nagar,28.677891,77.205338,Giani's Ice Cream Parlour,28.680389652924056,77.20840182500781,Dessert Shop
298,Kamla Nagar,28.677891,77.205338,Fruit juice corner,28.68073523555038,77.20802991131264,Juice Bar
299,Kamla Nagar,28.677891,77.205338,CCD kamla nagar,28.68179590840039,77.20704871955274,Café
300,Kamla Nagar,28.677891,77.205338,Roshanara Garden | रोशनारा बाग,28.67425432760321,77.19936211336687,Park
301,Kamla Nagar,28.677891,77.205338,Shakti Nagar,28.68210305063585,77.19670621602154,Playground
302,Kashmiri Gate,28.665567,77.228819,Jolly Creations Designer Boutique,28.662689090022976,77.2262995390695,Boutique
303,Kashmiri Gate,28.665567,77.228819,Kake Di Hatti | काके दी हट्टी,28.658049584701654,77.2233770564683,Indian Restaurant
304,Kashmiri Gate,28.665567,77.228819,McDonald's,28.661166313684927,77.22759628817572,Fast Food Restaurant
305,Kashmiri Gate,28.665567,77.228819,Domino's Pizza,28.668,77.228,Pizza Place
306,Kashmiri Gate,28.665567,77.228819,McDonald's,28.66128895525179,77.22716404005617,Fast Food Restaurant
307,Kashmiri Gate,28.665567,77.228819,McDonald's,28.667931115955998,77.22960594046542,Fast Food Restaurant
308,Kashmiri Gate,28.665567,77.228819,McDonald's,28.667987929894792,77.22909511030537,American Restaurant
309,Kashmiri Gate,28.665567,77.228819,Kashmere Gate,28.663699361958138,77.22967068287404,Historic Site
310,Kashmiri Gate,28.665567,77.228819,Nirula's Express (Kashmiri Gate Metro Station),28.6679220096324,77.22910633736561,Fast Food Restaurant
311,Kashmiri Gate,28.665567,77.228819,ISBT Kashmere Gate,28.668930062658884,77.23083550369039,Bus Station
312,Kashmiri Gate,28.665567,77.228819,ISBT-Kashmiri Gate,28.66906468355291,77.23087458602427,Bus Station
313,Kashmiri Gate,28.665567,77.228819,Yamuna,28.671580935691306,77.23223864545793,Lake
314,Kashmiri Gate,28.665567,77.228819,Tibetan Market,28.672576677638705,77.2310654430255,Flea Market
315,Kotwali,28.658598,77.231084,Parawthe Wale,28.65603318700734,77.23050001546382,Indian Restaurant
316,Kotwali,28.658598,77.231084,Chandni Chowk | चाँदनी चौक (Chandni Chowk),28.656076323925312,77.23073986324933,Market
317,Kotwali,28.658598,77.231084,Haveli Dharampura,28.65324701401681,77.232309176437,Hotel
318,Kotwali,28.658598,77.231084,Jalebi Wala | जलेबी वाला,28.656177651209596,77.23352648405536,Dessert Shop
319,Kotwali,28.658598,77.231084,Jolly Creations Designer Boutique,28.662689090022976,77.2262995390695,Boutique
320,Kotwali,28.658598,77.231084,Red Fort Archaeological Museum | लाल किला पुरातत्व संग्रहालय (Red Fort Archaeological Museum),28.655964042955148,77.23765543361783,Museum
321,Kotwali,28.658598,77.231084,Haldiram's,28.656288944079645,77.23170543090595,Snack Place
322,Kotwali,28.658598,77.231084,Spice Market,28.65728706392764,77.22259509232056,Food & Drink Shop
323,Kotwali,28.658598,77.231084,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,Market
324,Kotwali,28.658598,77.231084,Kake Di Hatti | काके दी हट्टी,28.658049584701654,77.2233770564683,Indian Restaurant
325,Kotwali,28.658598,77.231084,Jama Masjid  |जामा मस्जिद | جامع مسجد (Jama Masjid),28.650135601332995,77.23354094263017,Mosque
326,Kotwali,28.658598,77.231084,Babu Ram Paranthe Wale,28.655820126621173,77.23044812679291,Indian Restaurant
327,Kotwali,28.658598,77.231084,Giani's Di Hatti Rabri Faluda,28.65797613604954,77.22327373577443,Dessert Shop
328,Kotwali,28.658598,77.231084,McDonald's,28.661166313684927,77.22759628817572,Fast Food Restaurant
329,Kotwali,28.658598,77.231084,Kinari Bazaar | किनारी बाजार,28.6548009358371,77.23301890281758,Flea Market
330,Kotwali,28.658598,77.231084,Nai Sarak | नई सड़क,28.65283927807197,77.22870777607294,Paper / Office Supplies Store
331,Kotwali,28.658598,77.231084,Giani Kulfi,28.657846916335412,77.22323113685417,Dessert Shop
332,Kotwali,28.658598,77.231084,Natraj | नटराज,28.656357336560394,77.23058723790143,Snack Place
333,Kotwali,28.658598,77.231084,McDonald's,28.66128895525179,77.22716404005617,Fast Food Restaurant
334,Kotwali,28.658598,77.231084,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.656027192178698,77.23043753835134,Indian Restaurant
335,Kotwali,28.658598,77.231084,McDonald's,28.656161882924813,77.23420838244962,Fast Food Restaurant
336,Kotwali,28.658598,77.231084,Ganga Bhojnayala,28.6561928700265,77.2304423499098,Indian Restaurant
337,Kotwali,28.658598,77.231084,Kashmere Gate,28.663699361958138,77.22967068287404,Historic Site
338,Kotwali,28.658598,77.231084,Hotel Tara Palace,28.654309627473666,77.23420892568785,Hotel
339,Kotwali,28.658598,77.231084,Bikanerwala,28.656673589194828,77.22512066388722,Vegetarian / Vegan Restaurant
340,Kotwali,28.658598,77.231084,Chainaram,28.656618058740026,77.22347583265906,Snack Place
341,Lahori Gate,28.656841,77.21853399999998,Spice Market,28.65728706392764,77.22259509232056,Food & Drink Shop
342,Lahori Gate,28.656841,77.21853399999998,Kake Di Hatti | काके दी हट्टी,28.658049584701654,77.2233770564683,Indian Restaurant
343,Lahori Gate,28.656841,77.21853399999998,Giani's Di Hatti Rabri Faluda,28.65797613604954,77.22327373577443,Dessert Shop
344,Lahori Gate,28.656841,77.21853399999998,Jolly Creations Designer Boutique,28.662689090022976,77.2262995390695,Boutique
345,Lahori Gate,28.656841,77.21853399999998,Giani Kulfi,28.657846916335412,77.22323113685417,Dessert Shop
346,Lahori Gate,28.656841,77.21853399999998,Sadar Bazar | सदर बाजार,28.657674771976044,77.21794611266628,Miscellaneous Shop
347,Lahori Gate,28.656841,77.21853399999998,McDonald's,28.66128895525179,77.22716404005617,Fast Food Restaurant
348,Lahori Gate,28.656841,77.21853399999998,Choley Kulchey Wala,28.661101478156155,77.2122027894986,Food Truck
349,Nehru Vihar,28.710745000000006,77.221174,Birdy's Bakery & Patisserie,28.710996,77.217677,Bakery
350,Nehru Vihar,28.710745000000006,77.221174,Batra Cinema,28.711112116736174,77.21523449045063,Indie Movie Theater
351,Nehru Vihar,28.710745000000006,77.221174,Gelato Italiano,28.710974446585688,77.21378602080287,Ice Cream Shop
352,Nehru Vihar,28.710745000000006,77.221174,Kashmiri Gate,28.714170383520546,77.22810151124453,Market
353,Nehru Vihar,28.710745000000006,77.221174,Burger Express,28.715298549314447,77.21444850137064,Burger Joint
354,Nehru Vihar,28.710745000000006,77.221174,Le Bistrot - Cuisine Et Culture Francaises,28.70288439121257,77.22189273114216,French Restaurant
355,Paharganj,28.641499,77.214061,The Drunkyard Cafe,28.641451,77.215506,Tibetan Restaurant
356,Paharganj,28.641499,77.214061,Tadka,28.640501116044682,77.21320775083299,Indian Restaurant
357,Paharganj,28.641499,77.214061,Hotel Aman International,28.64150391510854,77.21611591484667,Hotel
358,Paharganj,28.641499,77.214061,bloomrooms @ New Delhi Railway Station,28.64553655967833,77.21770059555993,Hotel
359,Paharganj,28.641499,77.214061,My Bar,28.64071598696563,77.21068311768227,Bar
360,Paharganj,28.641499,77.214061,Krishna rooftop cafe,28.641079863493733,77.21366067491157,Indian Chinese Restaurant
361,Paharganj,28.641499,77.214061,Sita Ram Diwan Chand Chole Bhature,28.642323765033268,77.2104165521629,Food
362,Paharganj,28.641499,77.214061,쉼터,28.64149453220881,77.21315160796688,Korean Restaurant
363,Paharganj,28.641499,77.214061,Sagar Ratna,28.635487253836967,77.22064969494076,Indian Restaurant
364,Paharganj,28.641499,77.214061,The Prime Balaji Deluxe @ New Delhi Railway Station,28.645246634338402,77.21743343727594,Hotel
365,Paharganj,28.641499,77.214061,Wenger's,28.633411895746676,77.21829192902194,Bakery
366,Paharganj,28.641499,77.214061,The exotic roof top Restaurant,28.641039172929673,77.2136341282525,Indian Restaurant
367,Paharganj,28.641499,77.214061,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,Indian Restaurant
368,Paharganj,28.641499,77.214061,Sam's Cafe,28.64110245283158,77.21266027981824,Café
369,Paharganj,28.641499,77.214061,Route 04,28.63488981038038,77.22022508672842,Bar
370,Paharganj,28.641499,77.214061,McDonald's,28.64493401837252,77.21398813391185,Fast Food Restaurant
371,Paharganj,28.641499,77.214061,Appetite German bakery,28.64083923883668,77.21174241329811,Snack Place
372,Paharganj,28.641499,77.214061,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,Restaurant
373,Paharganj,28.641499,77.214061,Jyoti Mahal Guest House Hotel New Delhi,28.6419489302734,77.21182101423967,Hotel
374,Paharganj,28.641499,77.214061,Immigrants Project - A Cafe in History,28.634055048338602,77.21886681496603,Café
375,Paharganj,28.641499,77.214061,Wenger's Deli,28.633657990718326,77.21813923616,Deli / Bodega
376,Paharganj,28.641499,77.214061,Veda Restaurant,28.635210214696645,77.21807926655758,Indian Restaurant
377,Paharganj,28.641499,77.214061,Zostel Delhi,28.64558973661711,77.21737338142562,Hostel
378,Paharganj,28.641499,77.214061,Hotel Amax,28.646791218889298,77.21329464744466,Hotel
379,Paharganj,28.641499,77.214061,Malahotra Restaurant,28.641051838211972,77.21033320184107,Indian Restaurant
380,Paharganj,28.641499,77.214061,Metropolis Hotel / Tourist Home,28.64070258750328,77.21065447108282,Breakfast Spot
381,Paharganj,28.641499,77.214061,Café Festa,28.64101653509604,77.21030160576831,Indian Restaurant
382,Paharganj,28.641499,77.214061,Hotel City Star,28.64466061517661,77.21487207885538,Hotel
383,Paharganj,28.641499,77.214061,Satyam Rooftop Restaurant,28.641198,77.21369,Restaurant
384,Paharganj,28.641499,77.214061,Hotel Godwin Deluxe New Delhi,28.64596590170701,77.21525414008858,Motel
385,Paharganj,28.641499,77.214061,Domino's Pizza,28.646,77.211,Pizza Place
386,Paharganj,28.641499,77.214061,Brown Bread Bakery,28.640883493288246,77.21228700446335,Bakery
387,Paharganj,28.641499,77.214061,natraj yes please,28.640664221000048,77.20944050542066,Hotel
388,Paharganj,28.641499,77.214061,Ramakrishna Ashram Marg Metro Station,28.639131194423946,77.2085666656494,Light Rail Station
389,Paharganj,28.641499,77.214061,Hotel Hari Piorko,28.641100947236374,77.2141135891901,Hotel
390,Paharganj,28.641499,77.214061,Hotel Le Roi | New Delhi,28.64428439239109,77.21061733130924,Hotel
391,Paharganj,28.641499,77.214061,Side Wok,28.632907157973833,77.21633720556096,Chinese Restaurant
392,Paharganj,28.641499,77.214061,Smyle Inn,28.64175487349459,77.21473334912383,Hostel
393,Paharganj,28.641499,77.214061,Vivek Hotel New Delhi,28.64112120405789,77.21265763730432,Hotel
394,Paharganj,28.641499,77.214061,"Subway, Paharganj",28.64078003057344,77.2107935835259,Sandwich Place
395,Paharganj,28.641499,77.214061,Nirula's,28.635506399668113,77.2206047835112,Dessert Shop
396,Paharganj,28.641499,77.214061,Radisson Blu Marina Hotel,28.633896819447788,77.21724092960358,Hotel
397,Paharganj,28.641499,77.214061,Castle 9,28.63465251904893,77.21982223352214,Pub
398,Paharganj,28.641499,77.214061,Main Bazaar,28.641255467630547,77.21380286357513,Road
399,Paharganj,28.641499,77.214061,Hotel Grand Godwin,28.64590912257855,77.21533022876963,Hotel
400,Paharganj,28.641499,77.214061,Gola Sizzlers,28.63518246137902,77.21985990076243,BBQ Joint
401,Paharganj,28.641499,77.214061,Café Nirvana,28.641333522569326,77.21468332222602,Café
402,Paharganj,28.641499,77.214061,The Connaught Hotel,28.63273574411867,77.21308178020092,Miscellaneous Shop
403,Paharganj,28.641499,77.214061,@Live,28.63547073465791,77.2208127573954,Jazz Club
404,Paharganj,28.641499,77.214061,Cottage Yes Please,28.641060546574657,77.21037510655337,Hotel
405,Paharganj,28.641499,77.214061,Amici Cafe,28.645515201144562,77.21780955791473,Pizza Place
406,Paharganj,28.641499,77.214061,brownie cafe,28.645948320269955,77.21596956253052,Coffee Shop
407,Paharganj,28.641499,77.214061,KFC,28.644982021197148,77.22350390164345,Fast Food Restaurant
408,Paharganj,28.641499,77.214061,Karen Cafe,28.646062445619535,77.2146056996046,Restaurant
